"DateTime","Poukawa Stream at Douglas Road (x)","Poukawa Stream at Douglas Road (y)"
"Wed 5th Apr 2017","2017-04-05 00:00:00",1850.1334
"Thu 6th Apr 2017","2017-04-06 00:00:00",811.8705
"Fri 7th Apr 2017","2017-04-07 00:00:00",594.5333
"Sat 8th Apr 2017","2017-04-08 00:00:00",490.992737
"Sun 9th Apr 2017","2017-04-09 00:00:00",444.54866
"Mon 10th Apr 2017","2017-04-10 00:00:00",428.41568
"Tue 11th Apr 2017","2017-04-11 00:00:00",408.8163
"Wed 12th Apr 2017","2017-04-12 00:00:00",382.48853
"Thu 13th Apr 2017","2017-04-13 00:00:00",393.6072
"Fri 14th Apr 2017","2017-04-14 00:00:00",1094.05631
"Sat 15th Apr 2017","2017-04-15 00:00:00",778.62334
"Sun 16th Apr 2017","2017-04-16 00:00:00",708.3442
"Mon 17th Apr 2017","2017-04-17 00:00:00",645.92525
"Tue 18th Apr 2017","2017-04-18 00:00:00",609.7114
"Wed 19th Apr 2017","2017-04-19 00:00:00",531.6983
"Thu 20th Apr 2017","2017-04-20 00:00:00",508.80172
"Fri 21st Apr 2017","2017-04-21 00:00:00",452.7663
"Sat 22nd Apr 2017","2017-04-22 00:00:00",432.41114
"Sun 23rd Apr 2017","2017-04-23 00:00:00",408.8163
"Mon 24th Apr 2017","2017-04-24 00:00:00",412.6858
"Tue 25th Apr 2017","2017-04-25 00:00:00",389.8782
"Wed 26th Apr 2017","2017-04-26 00:00:00",367.98242
"Thu 27th Apr 2017","2017-04-27 00:00:00",340.19957
"Fri 28th Apr 2017","2017-04-28 00:00:00",323.9447
"Sat 29th Apr 2017","2017-04-29 00:00:00",301.5078
"Sun 30th Apr 2017","2017-04-30 00:00:00",311.0779
"Mon 1st May 2017","2017-05-01 00:00:00",371.5748
"Tue 2nd May 2017","2017-05-02 00:00:00",323.9447
"Wed 3rd May 2017","2017-05-03 00:00:00",311.0779
"Thu 4th May 2017","2017-05-04 00:00:00",307.88026
"Fri 5th May 2017","2017-05-05 00:00:00",301.5078
"Sat 6th May 2017","2017-05-06 00:00:00",288.85427
"Sun 7th May 2017","2017-05-07 00:00:00",279.36117
"Mon 8th May 2017","2017-05-08 00:00:00",266.6721
"Tue 9th May 2017","2017-05-09 00:00:00",260.42302
"Wed 10th May 2017","2017-05-10 00:00:00",251.16874
"Thu 11th May 2017","2017-05-11 00:00:00",239.05245
"Fri 12th May 2017","2017-05-12 00:00:00",295.1658
"Sat 13th May 2017","2017-05-13 00:00:00",486.6446
"Sun 14th May 2017","2017-05-14 00:00:00",382.48853
"Mon 15th May 2017","2017-05-15 00:00:00",336.93336
"Tue 16th May 2017","2017-05-16 00:00:00",317.49607
"Wed 17th May 2017","2017-05-17 00:00:00",301.5078
"Thu 18th May 2017","2017-05-18 00:00:00",333.67477
"Fri 19th May 2017","2017-05-19 00:00:00",408.8163
"Sat 20th May 2017","2017-05-20 00:00:00",416.58047
"Sun 21st May 2017","2017-05-21 00:00:00",473.75128
"Mon 22nd May 2017","2017-05-22 00:00:00",401.1529
"Tue 23rd May 2017","2017-05-23 00:00:00",393.6072
"Wed 24th May 2017","2017-05-24 00:00:00",397.358978
"Thu 25th May 2017","2017-05-25 00:00:00",404.972
"Fri 26th May 2017","2017-05-26 00:00:00",401.1529
"Sat 27th May 2017","2017-05-27 00:00:00",397.358978
"Sun 28th May 2017","2017-05-28 00:00:00",424.44542
"Mon 29th May 2017","2017-05-29 00:00:00",440.47763
"Tue 30th May 2017","2017-05-30 00:00:00",432.41114
"Wed 31st May 2017","2017-05-31 00:00:00",432.41114
"Thu 1st Jun 2017","2017-06-01 00:00:00",432.41114
"Fri 2nd Jun 2017","2017-06-02 00:00:00",428.41568
"Sat 3rd Jun 2017","2017-06-03 00:00:00",436.4318
"Sun 4th Jun 2017","2017-06-04 00:00:00",428.41568
"Mon 5th Jun 2017","2017-06-05 00:00:00",420.50035
"Tue 6th Jun 2017","2017-06-06 00:00:00",432.41114
"Wed 7th Jun 2017","2017-06-07 00:00:00",424.44542
"Thu 8th Jun 2017","2017-06-08 00:00:00",432.41114
"Fri 9th Jun 2017","2017-06-09 00:00:00",416.58047
"Sat 10th Jun 2017","2017-06-10 00:00:00",416.58047
"Sun 11th Jun 2017","2017-06-11 00:00:00",412.6858
"Mon 12th Jun 2017","2017-06-12 00:00:00",416.58047
"Tue 13th Jun 2017","2017-06-13 00:00:00",424.44542
"Wed 14th Jun 2017","2017-06-14 00:00:00",465.2817
"Thu 15th Jun 2017","2017-06-15 00:00:00",428.41568
"Fri 16th Jun 2017","2017-06-16 00:00:00",428.41568
"Sat 17th Jun 2017","2017-06-17 00:00:00",432.41114
"Sun 18th Jun 2017","2017-06-18 00:00:00",440.47763
"Mon 19th Jun 2017","2017-06-19 00:00:00",448.6449
"Tue 20th Jun 2017","2017-06-20 00:00:00",456.9129
"Wed 21st Jun 2017","2017-06-21 00:00:00",452.7663
"Thu 22nd Jun 2017","2017-06-22 00:00:00",461.08472
"Fri 23rd Jun 2017","2017-06-23 00:00:00",687.2761
"Sat 24th Jun 2017","2017-06-24 00:00:00",800.803958
"Sun 25th Jun 2017","2017-06-25 00:00:00",735.0474
"Mon 26th Jun 2017","2017-06-26 00:00:00",718.9764
"Tue 27th Jun 2017","2017-06-27 00:00:00",656.1648
"Wed 28th Jun 2017","2017-06-28 00:00:00",635.573
"Thu 29th Jun 2017","2017-06-29 00:00:00",614.8272
"Fri 30th Jun 2017","2017-06-30 00:00:00",609.7114
"Sat 1st Jul 2017","2017-07-01 00:00:00",604.6238
"Sun 2nd Jul 2017","2017-07-02 00:00:00",625.1436
"Mon 3rd Jul 2017","2017-07-03 00:00:00",645.92525
"Tue 4th Jul 2017","2017-07-04 00:00:00",609.7114
"Wed 5th Jul 2017","2017-07-05 00:00:00",589.5304
"Thu 6th Jul 2017","2017-07-06 00:00:00",574.69118
"Fri 7th Jul 2017","2017-07-07 00:00:00",900.74585
"Sat 8th Jul 2017","2017-07-08 00:00:00",762.15966
"Sun 9th Jul 2017","2017-07-09 00:00:00",687.2761
"Mon 10th Jul 2017","2017-07-10 00:00:00",1055.7951
"Tue 11th Jul 2017","2017-07-11 00:00:00",951.7212
"Wed 12th Jul 2017","2017-07-12 00:00:00",946.02234
"Thu 13th Jul 2017","2017-07-13 00:00:00",1790.0112
"Fri 14th Jul 2017","2017-07-14 00:00:00",2893.9181
"Sat 15th Jul 2017","2017-07-15 00:00:00",2193.1753
"Sun 16th Jul 2017","2017-07-16 00:00:00",2093.8163
"Mon 17th Jul 2017","2017-07-17 00:00:00",2009.90388
"Tue 18th Jul 2017","2017-07-18 00:00:00",1954.60454
"Wed 19th Jul 2017","2017-07-19 00:00:00",1869.8524
"Thu 20th Jul 2017","2017-07-20 00:00:00",1850.1334
"Fri 21st Jul 2017","2017-07-21 00:00:00",1940.86
"Sat 22nd Jul 2017","2017-07-22 00:00:00",1850.1334
"Sun 23rd Jul 2017","2017-07-23 00:00:00",1810.2168
"Mon 24th Jul 2017","2017-07-24 00:00:00",1700.4274
"Tue 25th Jul 2017","2017-07-25 00:00:00",1608.49887
"Wed 26th Jul 2017","2017-07-26 00:00:00",1538.8393
"Thu 27th Jul 2017","2017-07-27 00:00:00",1432.66934
"Fri 28th Jul 2017","2017-07-28 00:00:00",1531.1673
"Sat 29th Jul 2017","2017-07-29 00:00:00",1523.50894
"Sun 30th Jul 2017","2017-07-30 00:00:00",1290.3812
"Mon 31st Jul 2017","2017-07-31 00:00:00",1203.14467
"Tue 1st Aug 2017","2017-08-01 00:00:00",1127.2592
"Wed 2nd Aug 2017","2017-08-02 00:00:00",1395.39747
"Thu 3rd Aug 2017","2017-08-03 00:00:00",1373.197536
"Fri 4th Aug 2017","2017-08-04 00:00:00",1268.13652
"Sat 5th Aug 2017","2017-08-05 00:00:00",1182.06147
"Sun 6th Aug 2017","2017-08-06 00:00:00",1087.5125
"Mon 7th Aug 2017","2017-08-07 00:00:00",1074.52175
"Tue 8th Aug 2017","2017-08-08 00:00:00",1020.78929
"Wed 9th Aug 2017","2017-08-09 00:00:00",974.604108
"Thu 10th Aug 2017","2017-08-10 00:00:00",991.85802
"Fri 11th Aug 2017","2017-08-11 00:00:00",963.1452
"Sat 12th Aug 2017","2017-08-12 00:00:00",928.97812
"Sun 13th Aug 2017","2017-08-13 00:00:00",856.02856
"Mon 14th Aug 2017","2017-08-14 00:00:00",839.40374
"Tue 15th Aug 2017","2017-08-15 00:00:00",811.8705
"Wed 16th Aug 2017","2017-08-16 00:00:00",795.23426
"Thu 17th Aug 2017","2017-08-17 00:00:00",735.0474
"Fri 18th Aug 2017","2017-08-18 00:00:00",724.317
"Sat 19th Aug 2017","2017-08-19 00:00:00",713.6521
"Sun 20th Aug 2017","2017-08-20 00:00:00",778.62334
"Mon 21st Aug 2017","2017-08-21 00:00:00",789.6809
"Tue 22nd Aug 2017","2017-08-22 00:00:00",708.3442
"Wed 23rd Aug 2017","2017-08-23 00:00:00",656.1648
"Thu 24th Aug 2017","2017-08-24 00:00:00",640.83
"Fri 25th Aug 2017","2017-08-25 00:00:00",635.573
"Sat 26th Aug 2017","2017-08-26 00:00:00",640.83
"Sun 27th Aug 2017","2017-08-27 00:00:00",594.5333
"Mon 28th Aug 2017","2017-08-28 00:00:00",560.1061
"Tue 29th Aug 2017","2017-08-29 00:00:00",713.6521
"Wed 30th Aug 2017","2017-08-30 00:00:00",682.05
"Thu 31st Aug 2017","2017-08-31 00:00:00",724.317
"Fri 1st Sep 2017","2017-09-01 00:00:00",713.6521
"Sat 2nd Sep 2017","2017-09-02 00:00:00",751.2657
"Sun 3rd Sep 2017","2017-09-03 00:00:00",756.70449
"Mon 4th Sep 2017","2017-09-04 00:00:00",697.7774
"Tue 5th Sep 2017","2017-09-05 00:00:00",671.64683
"Wed 6th Sep 2017","2017-09-06 00:00:00",687.2761
"Thu 7th Sep 2017","2017-09-07 00:00:00",619.9713
"Fri 8th Sep 2017","2017-09-08 00:00:00",604.6238
"Sat 9th Sep 2017","2017-09-09 00:00:00",569.8012
"Sun 10th Sep 2017","2017-09-10 00:00:00",564.9395
"Mon 11th Sep 2017","2017-09-11 00:00:00",569.8012
"Tue 12th Sep 2017","2017-09-12 00:00:00",541.05462
"Wed 13th Sep 2017","2017-09-13 00:00:00",513.3246
"Thu 14th Sep 2017","2017-09-14 00:00:00",499.84075
"Fri 15th Sep 2017","2017-09-15 00:00:00",478.02386
"Sat 16th Sep 2017","2017-09-16 00:00:00",486.6446
"Sun 17th Sep 2017","2017-09-17 00:00:00",456.9129
"Mon 18th Sep 2017","2017-09-18 00:00:00",473.75128
"Tue 19th Sep 2017","2017-09-19 00:00:00",461.08472
"Wed 20th Sep 2017","2017-09-20 00:00:00",444.54866
"Thu 21st Sep 2017","2017-09-21 00:00:00",432.41114
"Fri 22nd Sep 2017","2017-09-22 00:00:00",452.7663
"Sat 23rd Sep 2017","2017-09-23 00:00:00",469.5039
"Sun 24th Sep 2017","2017-09-23 23:00:00",444.54866
"Mon 25th Sep 2017","2017-09-24 23:00:00",420.50035
"Tue 26th Sep 2017","2017-09-25 23:00:00",404.972
"Wed 27th Sep 2017","2017-09-26 23:00:00",393.6072
"Thu 28th Sep 2017","2017-09-27 23:00:00",389.8782
"Fri 29th Sep 2017","2017-09-28 23:00:00",371.5748
"Sat 30th Sep 2017","2017-09-29 23:00:00",367.98242
"Sun 1st Oct 2017","2017-09-30 23:00:00",364.4128
"Mon 2nd Oct 2017","2017-10-01 23:00:00",393.6072
"Tue 3rd Oct 2017","2017-10-02 23:00:00",346.90637
"Wed 4th Oct 2017","2017-10-03 23:00:00",327.18044
"Thu 5th Oct 2017","2017-10-04 23:00:00",317.49607
"Fri 6th Oct 2017","2017-10-05 23:00:00",276.16503
"Sat 7th Oct 2017","2017-10-06 23:00:00",276.16503
"Sun 8th Oct 2017","2017-10-07 23:00:00",279.36117
"Mon 9th Oct 2017","2017-10-08 23:00:00",856.02856
"Tue 10th Oct 2017","2017-10-09 23:00:00",541.05462
"Wed 11th Oct 2017","2017-10-10 23:00:00",254.2376
"Thu 12th Oct 2017","2017-10-11 23:00:00",117.93344
"Fri 13th Oct 2017","2017-10-12 23:00:00",957.4288329
"Sat 14th Oct 2017","2017-10-13 23:00:00",867.15545
"Sun 15th Oct 2017","2017-10-14 23:00:00",895.1256
"Mon 16th Oct 2017","2017-10-15 23:00:00",806.39
"Tue 17th Oct 2017","2017-10-16 23:00:00",676.8402
"Wed 18th Oct 2017","2017-10-17 23:00:00",640.83
"Thu 19th Oct 2017","2017-10-18 23:00:00",594.5333
"Fri 20th Oct 2017","2017-10-19 23:00:00",574.69118
"Sat 21st Oct 2017","2017-10-20 23:00:00",536.36235
"Sun 22nd Oct 2017","2017-10-21 23:00:00",495.402627
"Mon 23rd Oct 2017","2017-10-22 23:00:00",452.7663
"Tue 24th Oct 2017","2017-10-23 23:00:00",448.6449
"Wed 25th Oct 2017","2017-10-24 23:00:00",416.58047
"Thu 26th Oct 2017","2017-10-25 23:00:00",393.6072
"Fri 27th Oct 2017","2017-10-26 23:00:00",364.4128
"Sat 28th Oct 2017","2017-10-27 23:00:00",317.49607
"Sun 29th Oct 2017","2017-10-28 23:00:00",298.33299
"Mon 30th Oct 2017","2017-10-29 23:00:00",279.36117
"Tue 31st Oct 2017","2017-10-30 23:00:00",251.16874
"Wed 1st Nov 2017","2017-10-31 23:00:00",206.4477
"Thu 2nd Nov 2017","2017-11-01 23:00:00",157.348188
"Fri 3rd Nov 2017","2017-11-02 23:00:00",140.525765
"Sat 4th Nov 2017","2017-11-03 23:00:00",125.894208
"Sun 5th Nov 2017","2017-11-04 23:00:00",111.897702
"Mon 6th Nov 2017","2017-11-05 23:00:00",103.39887
"Tue 7th Nov 2017","2017-11-06 23:00:00",89.300594
"Wed 8th Nov 2017","2017-11-07 23:00:00",97.241448
"Thu 9th Nov 2017","2017-11-08 23:00:00",80.502116
"Fri 10th Nov 2017","2017-11-09 23:00:00",80.502116
"Sat 11th Nov 2017","2017-11-10 23:00:00",78.348627
"Sun 12th Nov 2017","2017-11-11 23:00:00",88.18464
"Mon 13th Nov 2017","2017-11-12 23:00:00",80.502116
"Tue 14th Nov 2017","2017-11-13 23:00:00",75.15299
"Wed 15th Nov 2017","2017-11-14 23:00:00",152.95701
"Thu 16th Nov 2017","2017-11-15 23:00:00",125.894208
"Fri 17th Nov 2017","2017-11-16 23:00:00",117.93344
"Sat 18th Nov 2017","2017-11-17 23:00:00",48.5608
"Sun 19th Nov 2017","2017-11-18 23:00:00",32.377146
"Mon 20th Nov 2017","2017-11-19 23:00:00",27.24452
"Tue 21st Nov 2017","2017-11-20 23:00:00",30.30391423
"Wed 22nd Nov 2017","2017-11-21 23:00:00",26.674085
"Thu 23rd Nov 2017","2017-11-22 23:00:00",26.11039
"Fri 24th Nov 2017","2017-11-23 23:00:00",24.4597522
"Sat 25th Nov 2017","2017-11-24 23:00:00",25.003224
"Sun 26th Nov 2017","2017-11-25 23:00:00",23.393032
"Mon 27th Nov 2017","2017-11-26 23:00:00",23.393032
"Tue 28th Nov 2017","2017-11-27 23:00:00",62.881375
"Wed 29th Nov 2017","2017-11-28 23:00:00",62.881375
"Thu 30th Nov 2017","2017-11-29 23:00:00",215.4043064
"Fri 1st Dec 2017","2017-11-30 23:00:00",200.65578
"Sat 2nd Dec 2017","2017-12-01 23:00:00",192.23662
"Sun 3rd Dec 2017","2017-12-02 23:00:00",178.92128
"Mon 4th Dec 2017","2017-12-03 23:00:00",73.10149
"Tue 5th Dec 2017","2017-12-04 23:00:00",69.00596
"Wed 6th Dec 2017","2017-12-05 23:00:00",50.5120622
"Thu 7th Dec 2017","2017-12-06 23:00:00",34.5845
"Fri 8th Dec 2017","2017-12-07 23:00:00",34.5845
"Sat 9th Dec 2017","2017-12-08 23:00:00",31.671166
"Sun 10th Dec 2017","2017-12-09 23:00:00",33.833813
"Mon 11th Dec 2017","2017-12-10 23:00:00",32.377146
"Tue 12th Dec 2017","2017-12-11 23:00:00",30.98009
"Wed 13th Dec 2017","2017-12-12 23:00:00",28.99627304
"Thu 14th Dec 2017","2017-12-13 23:00:00",27.821697
"Fri 15th Dec 2017","2017-12-14 23:00:00",25.003224
"Sat 16th Dec 2017","2017-12-15 23:00:00",25.003224
"Sun 17th Dec 2017","2017-12-16 23:00:00",24.4597522
"Mon 18th Dec 2017","2017-12-17 23:00:00",25.003224
"Tue 19th Dec 2017","2017-12-18 23:00:00",25.553436
"Wed 20th Dec 2017","2017-12-19 23:00:00",36.92598
"Thu 21st Dec 2017","2017-12-20 23:00:00",27.24452
"Fri 22nd Dec 2017","2017-12-21 23:00:00",26.674085
"Sat 23rd Dec 2017","2017-12-22 23:00:00",26.674085
"Sun 24th Dec 2017","2017-12-23 23:00:00",26.11039
"Mon 25th Dec 2017","2017-12-24 23:00:00",25.003224
"Tue 26th Dec 2017","2017-12-25 23:00:00",25.553436
"Wed 27th Dec 2017","2017-12-26 23:00:00",29.6426423
"Thu 28th Dec 2017","2017-12-27 23:00:00",34.5845
"Fri 29th Dec 2017","2017-12-28 23:00:00",29.6426423
"Sat 30th Dec 2017","2017-12-29 23:00:00",26.11039
"Sun 31st Dec 2017","2017-12-30 23:00:00",26.674085
"Mon 1st Jan 2018","2017-12-31 23:00:00",24.4597522
"Tue 2nd Jan 2018","2018-01-01 23:00:00",22.869783
"Wed 3rd Jan 2018","2018-01-02 23:00:00",19.964061
"Thu 4th Jan 2018","2018-01-03 23:00:00",19.493588
"Fri 5th Jan 2018","2018-01-04 23:00:00",17.651164
"Sat 6th Jan 2018","2018-01-05 23:00:00",26.11039
"Sun 7th Jan 2018","2018-01-06 23:00:00",18.564482
"Mon 8th Jan 2018","2018-01-07 23:00:00",18.10585
"Tue 9th Jan 2018","2018-01-08 23:00:00",17.651164
"Wed 10th Jan 2018","2018-01-09 23:00:00",17.651164
"Thu 11th Jan 2018","2018-01-10 23:00:00",17.651164
"Fri 12th Jan 2018","2018-01-11 23:00:00",15.871888
"Sat 13th Jan 2018","2018-01-12 23:00:00",15.871888
"Sun 14th Jan 2018","2018-01-13 23:00:00",15.871888
"Mon 15th Jan 2018","2018-01-14 23:00:00",15.0059309
"Tue 16th Jan 2018","2018-01-15 23:00:00",14.135587
"Wed 17th Jan 2018","2018-01-16 23:00:00",12.46916
"Thu 18th Jan 2018","2018-01-17 23:00:00",12.46916
"Fri 19th Jan 2018","2018-01-18 23:00:00",14.135587
"Sat 20th Jan 2018","2018-01-19 23:00:00",13.709698
"Sun 21st Jan 2018","2018-01-20 23:00:00",13.289997
"Mon 22nd Jan 2018","2018-01-21 23:00:00",12.876484
"Tue 23rd Jan 2018","2018-01-22 23:00:00",15.0059309
"Wed 24th Jan 2018","2018-01-23 23:00:00",14.56766477
"Thu 25th Jan 2018","2018-01-24 23:00:00",10.525364
"Fri 26th Jan 2018","2018-01-25 23:00:00",9.415218
"Sat 27th Jan 2018","2018-01-26 23:00:00",10.9017463
"Sun 28th Jan 2018","2018-01-27 23:00:00",11.6730763
"Mon 29th Jan 2018","2018-01-28 23:00:00",8.7161346
"Tue 30th Jan 2018","2018-01-29 23:00:00",7.1144741
"Wed 31st Jan 2018","2018-01-30 23:00:00",6.254162
"Thu 1st Feb 2018","2018-01-31 23:00:00",3.266807
"Fri 2nd Feb 2018","2018-02-01 23:00:00",3.5651828
"Sat 3rd Feb 2018","2018-02-02 23:00:00",5.9825451
"Sun 4th Feb 2018","2018-02-03 23:00:00",3.494849443
"Mon 5th Feb 2018","2018-02-04 23:00:00",2.8277648
"Tue 6th Feb 2018","2018-02-05 23:00:00",1.7977352
"Wed 7th Feb 2018","2018-02-06 23:00:00",2.6167648
"Thu 8th Feb 2018","2018-02-07 23:00:00",4.7608494
"Fri 9th Feb 2018","2018-02-08 23:00:00",3.91684944
"Sat 10th Feb 2018","2018-02-09 23:00:00",9.415218
"Sun 11th Feb 2018","2018-02-10 23:00:00",15.871888
"Mon 12th Feb 2018","2018-02-11 23:00:00",15.0059309
"Tue 13th Feb 2018","2018-02-12 23:00:00",10.9017463
"Wed 14th Feb 2018","2018-02-13 23:00:00",10.9017463
"Thu 15th Feb 2018","2018-02-14 23:00:00",10.1471127
"Fri 16th Feb 2018","2018-02-15 23:00:00",8.7161346
"Sat 17th Feb 2018","2018-02-16 23:00:00",8.049861
"Sun 18th Feb 2018","2018-02-17 23:00:00",7.1144741
"Mon 19th Feb 2018","2018-02-18 23:00:00",7.416399
"Tue 20th Feb 2018","2018-02-19 23:00:00",6.820126
"Wed 21st Feb 2018","2018-02-20 23:00:00",6.254162
"Thu 22nd Feb 2018","2018-02-21 23:00:00",5.7185056
"Fri 23rd Feb 2018","2018-02-22 23:00:00",5.4620431
"Sat 24th Feb 2018","2018-02-23 23:00:00",5.4620431
"Sun 25th Feb 2018","2018-02-24 23:00:00",5.4620431
"Mon 26th Feb 2018","2018-02-25 23:00:00",5.4620431
"Tue 27th Feb 2018","2018-02-26 23:00:00",5.7185056
"Wed 28th Feb 2018","2018-02-27 23:00:00",5.4620431
"Thu 1st Mar 2018","2018-02-28 23:00:00",4.9718494
"Fri 2nd Mar 2018","2018-03-01 23:00:00",5.2131578
"Sat 3rd Mar 2018","2018-03-02 23:00:00",5.2131578
"Sun 4th Mar 2018","2018-03-03 23:00:00",4.9718494
"Mon 5th Mar 2018","2018-03-04 23:00:00",5.2131578
"Tue 6th Mar 2018","2018-03-05 23:00:00",5.4620431
"Wed 7th Mar 2018","2018-03-06 23:00:00",6.820126
"Thu 8th Mar 2018","2018-03-07 23:00:00",23.923022
"Fri 9th Mar 2018","2018-03-08 23:00:00",31.671166
"Sat 10th Mar 2018","2018-03-09 23:00:00",18.564482
"Sun 11th Mar 2018","2018-03-10 23:00:00",16.310787
"Mon 12th Mar 2018","2018-03-11 23:00:00",14.135587
"Tue 13th Mar 2018","2018-03-12 23:00:00",14.135587
"Wed 14th Mar 2018","2018-03-13 23:00:00",12.46916
"Thu 15th Mar 2018","2018-03-14 23:00:00",11.2843171
"Fri 16th Mar 2018","2018-03-15 23:00:00",10.525364
"Sat 17th Mar 2018","2018-03-16 23:00:00",11.2843171
"Sun 18th Mar 2018","2018-03-17 23:00:00",10.525364
"Mon 19th Mar 2018","2018-03-18 23:00:00",10.525364
"Tue 20th Mar 2018","2018-03-19 23:00:00",9.777064
"Wed 21st Mar 2018","2018-03-20 23:00:00",9.415218
"Thu 22nd Mar 2018","2018-03-21 23:00:00",10.9017463
"Fri 23rd Mar 2018","2018-03-22 23:00:00",20.438481
"Sat 24th Mar 2018","2018-03-23 23:00:00",13.289997
"Sun 25th Mar 2018","2018-03-24 23:00:00",12.46916
"Mon 26th Mar 2018","2018-03-25 23:00:00",19.493588
"Tue 27th Mar 2018","2018-03-26 23:00:00",15.436936
"Wed 28th Mar 2018","2018-03-27 23:00:00",13.709698
"Thu 29th Mar 2018","2018-03-28 23:00:00",14.56766477
"Fri 30th Mar 2018","2018-03-29 23:00:00",14.56766477
"Sat 31st Mar 2018","2018-03-30 23:00:00",14.135587
"Sun 1st Apr 2018","2018-04-01 00:00:00",14.135587
"Mon 2nd Apr 2018","2018-04-02 00:00:00",12.876484
"Tue 3rd Apr 2018","2018-04-03 00:00:00",12.876484
"Wed 4th Apr 2018","2018-04-04 00:00:00",13.709698
"Thu 5th Apr 2018","2018-04-05 00:00:00",13.289997
"Fri 6th Apr 2018","2018-04-06 00:00:00",13.289997
"Sat 7th Apr 2018","2018-04-07 00:00:00",13.289997
"Sun 8th Apr 2018","2018-04-08 00:00:00",14.135587
"Mon 9th Apr 2018","2018-04-09 00:00:00",15.436936
"Tue 10th Apr 2018","2018-04-10 00:00:00",20.91685
"Wed 11th Apr 2018","2018-04-11 00:00:00",32.377146
"Thu 12th Apr 2018","2018-04-12 00:00:00",16.310787
"Fri 13th Apr 2018","2018-04-13 00:00:00",12.068024
"Sat 14th Apr 2018","2018-04-14 00:00:00",11.6730763
"Sun 15th Apr 2018","2018-04-15 00:00:00",11.6730763
"Mon 16th Apr 2018","2018-04-16 00:00:00",12.46916
"Tue 17th Apr 2018","2018-04-17 00:00:00",12.068024
"Wed 18th Apr 2018","2018-04-18 00:00:00",12.068024
"Thu 19th Apr 2018","2018-04-19 00:00:00",12.068024
"Fri 20th Apr 2018","2018-04-20 00:00:00",10.1471127
"Sat 21st Apr 2018","2018-04-21 00:00:00",10.1471127
"Sun 22nd Apr 2018","2018-04-22 00:00:00",10.1471127
"Mon 23rd Apr 2018","2018-04-23 00:00:00",10.1471127
"Tue 24th Apr 2018","2018-04-24 00:00:00",10.1471127
"Wed 25th Apr 2018","2018-04-25 00:00:00",10.1471127
"Thu 26th Apr 2018","2018-04-26 00:00:00",19.493588
"Fri 27th Apr 2018","2018-04-27 00:00:00",18.564482
"Sat 28th Apr 2018","2018-04-28 00:00:00",18.10585
"Sun 29th Apr 2018","2018-04-29 00:00:00",18.564482
"Mon 30th Apr 2018","2018-04-30 00:00:00",22.37563
"Tue 1st May 2018","2018-05-01 00:00:00",24.4597522
"Wed 2nd May 2018","2018-05-02 00:00:00",21.399162
"Thu 3rd May 2018","2018-05-03 00:00:00",19.964061
"Fri 4th May 2018","2018-05-04 00:00:00",19.964061
"Sat 5th May 2018","2018-05-05 00:00:00",19.964061
"Sun 6th May 2018","2018-05-06 00:00:00",19.493588
"Mon 7th May 2018","2018-05-07 00:00:00",19.493588
"Tue 8th May 2018","2018-05-08 00:00:00",10.1471127
"Wed 9th May 2018","2018-05-09 00:00:00",7.7290289
"Thu 10th May 2018","2018-05-10 00:00:00",5.7185056
"Fri 11th May 2018","2018-05-11 00:00:00",4.5498494
"Sat 12th May 2018","2018-05-12 00:00:00",3.705849443
"Sun 13th May 2018","2018-05-13 00:00:00",8.378897
"Mon 14th May 2018","2018-05-14 00:00:00",4.3388494
"Tue 15th May 2018","2018-05-15 00:00:00",3.91684944
"Wed 16th May 2018","2018-05-16 00:00:00",3.494849443
"Thu 17th May 2018","2018-05-17 00:00:00",3.266807
"Fri 18th May 2018","2018-05-18 00:00:00",2.4114456
"Sat 19th May 2018","2018-05-19 00:00:00",2.0178494
"Sun 20th May 2018","2018-05-20 00:00:00",3.0444456
"Mon 21st May 2018","2018-05-21 00:00:00",3.0444456
"Tue 22nd May 2018","2018-05-22 00:00:00",2.6167648
"Wed 23rd May 2018","2018-05-23 00:00:00",2.6167648
"Thu 24th May 2018","2018-05-24 00:00:00",99.55178
"Fri 25th May 2018","2018-05-25 00:00:00",131.01694
"Sat 26th May 2018","2018-05-26 00:00:00",136.62945
"Sun 27th May 2018","2018-05-27 00:00:00",124.265069498
"Mon 28th May 2018","2018-05-28 00:00:00",150.80781
"Tue 29th May 2018","2018-05-29 00:00:00",146.6022
"Wed 30th May 2018","2018-05-30 00:00:00",136.62945
"Thu 31st May 2018","2018-05-31 00:00:00",127.54184
"Fri 1st Jun 2018","2018-06-01 00:00:00",125.894208
"Sat 2nd Jun 2018","2018-06-02 00:00:00",125.894208
"Sun 3rd Jun 2018","2018-06-03 00:00:00",132.85685
"Mon 4th Jun 2018","2018-06-04 00:00:00",227.19073
"Tue 5th Jun 2018","2018-06-05 00:00:00",248.1158
"Wed 6th Jun 2018","2018-06-06 00:00:00",224.26508
"Thu 7th Jun 2018","2018-06-07 00:00:00",254.2376
"Fri 8th Jun 2018","2018-06-08 00:00:00",288.85427
"Sat 9th Jun 2018","2018-06-09 00:00:00",245.07878
"Sun 10th Jun 2018","2018-06-10 00:00:00",236.06316
"Mon 11th Jun 2018","2018-06-11 00:00:00",236.06316
"Tue 12th Jun 2018","2018-06-12 00:00:00",5273.4682
"Wed 13th Jun 2018","2018-06-13 00:00:00",1721.40398
